,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
189,6446200050.0,20150504T000000,540000.0,3.0,1.75,2590.0,25992.0,1.0,False,0.0,3.0,8,1970.0,620.0,1968,0,98029.0,47.5521,-122.03,2590,29250.0
190,7744500020.0,20140826T000000,431000.0,2.0,2.0,1390.0,12530.0,1.0,False,0.0,3.0,8,970.0,420.0,1959,0,98155.0,47.7499,-122.29,1940,12530.0
191,3971700635.0,20150506T000000,435000.0,4.0,3.0,2270.0,7245.0,1.0,False,0.0,3.0,7,1410.0,860.0,1979,0,98155.0,47.7722,-122.315,1740,7571.0
192,3625059109.0,20140508T000000,1051000.0,4.0,3.0,2920.0,33976.0,1.0,False,3.0,5.0,8,1460.0,1460.0,1964,0,98008.0,47.6164,-122.104,2970,15210.0
193,6379500216.0,20140513T000000,450000.0,3.0,2.75,1250.0,892.0,2.0,False,0.0,3.0,8,1040.0,210.0,2010,0,98116.0,47.5826,-122.387,1250,1296.0
194,1123049027.0,20150319T000000,157500.0,3.0,1.0,1100.0,27008.0,1.0,False,0.0,3.0,6,960.0,140.0,1935,0,98178.0,47.4963,-122.249,1280,8890.0
195,1938400010.0,20141217T000000,244000.0,3.0,1.75,1500.0,7475.0,1.0,False,0.0,4.0,8,1500.0,0.0,1976,0,98023.0,47.3155,-122.365,1940,7475.0
196,3204900010.0,20150211T000000,550000.0,3.0,2.5,2800.0,10603.0,2.0,False,0.0,3.0,9,2800.0,0.0,2001,0,98011.0,47.7528,-122.195,2580,10603.0
197,6979900010.0,20140905T000000,975000.0,4.0,2.5,3420.0,183387.0,2.0,False,0.0,3.0,10,3420.0,0.0,2000,0,98053.0,47.633,-121.972,2260,34613.0
198,1422069069.0,20150205T000000,426500.0,4.0,2.75,2100.0,88426.0,1.0,False,0.0,3.0,6,2100.0,0.0,1990,0,98038.0,47.399,-122.011,2150,63162.0
199,9834200305.0,20140716T000000,350000.0,3.0,1.0,1790.0,3876.0,1.5,False,0.0,5.0,7,1090.0,700.0,1904,0,98144.0,47.575,-122.288,1360,4080.0
201,3396820010.0,20150223T000000,542000.0,3.0,2.25,2220.0,12056.0,2.0,False,0.0,3.0,8,2220.0,0.0,1985,0,98052.0,47.7148,-122.101,2320,12025.0
202,1929300415.0,20141119T000000,710000.0,4.0,1.75,2000.0,6000.0,1.0,False,3.0,5.0,7,1000.0,1000.0,1956,0,98109.0,47.6428,-122.348,2610,4377.0
203,8001600130.0,20150501T000000,289950.0,3.0,2.5,1770.0,9450.0,1.0,False,0.0,3.0,8,1770.0,0.0,1988,0,98001.0,47.3196,-122.272,2200,8582.0
205,7518505910.0,20141119T000000,528000.0,2.0,1.0,1260.0,5100.0,1.5,False,0.0,4.0,7,1120.0,140.0,1925,0,98117.0,47.6805,-122.384,1260,5100.0
206,7518505610.0,20150325T000000,471000.0,2.0,1.0,840.0,5100.0,1.0,False,0.0,4.0,7,840.0,0.0,1949,0,98117.0,47.6779,-122.384,1550,5100.0
207,5412100920.0,20141203T000000,250000.0,4.0,2.75,1830.0,6643.0,2.0,False,0.0,3.0,8,1830.0,0.0,2001,0,98001.0,47.2601,-122.286,2400,6472.0
208,2329700440.0,20141027T000000,155000.0,3.0,1.5,970.0,8400.0,1.0,False,0.0,3.0,7,970.0,0.0,1966,0,98003.0,47.3284,-122.331,1230,8400.0
209,923000413.0,20140818T000000,515000.0,4.0,1.5,1740.0,8160.0,1.5,False,0.0,4.0,7,1400.0,340.0,1946,0,98177.0,47.7243,-122.363,1600,8160.0
210,9406521150.0,20150305T000000,336600.0,3.0,2.25,1654.0,8464.0,2.0,False,0.0,3.0,7,1654.0,0.0,1995,0,98038.0,47.3618,-122.033,1975,8515.0
211,810000080.0,20150310T000000,915000.0,3.0,2.25,2390.0,2750.0,2.0,False,0.0,5.0,8,1580.0,810.0,1925,0,98109.0,47.6339,-122.354,2200,5160.0
212,3762900130.0,20140715T000000,350000.0,2.0,1.75,1080.0,7242.0,2.0,False,0.0,4.0,7,1080.0,0.0,1984,0,98034.0,47.7065,-122.235,1800,7321.0
213,1651800010.0,20140702T000000,1300000.0,4.0,1.75,2610.0,21600.0,1.0,False,0.0,4.0,8,2610.0,0.0,1966,0,98004.0,47.6245,-122.227,2920,20330.0
214,3876500290.0,20150305T000000,175000.0,3.0,1.0,1070.0,6164.0,1.0,False,0.0,3.0,7,1070.0,0.0,1967,0,98001.0,47.3377,-122.291,1320,7920.0
215,4443800545.0,20150330T000000,545000.0,2.0,2.0,1430.0,3880.0,1.0,False,0.0,4.0,7,1430.0,0.0,1949,0,98117.0,47.6844,-122.392,1430,3880.0
216,9218400050.0,20141227T000000,475000.0,4.0,3.0,2400.0,5400.0,2.0,False,2.0,4.0,7,1600.0,800.0,1965,0,98178.0,47.5099,-122.26,2400,5400.0
217,1023059108.0,20150430T000000,390000.0,2.0,1.0,670.0,11505.0,1.0,False,0.0,3.0,5,670.0,0.0,2003,0,98059.0,47.499,-122.157,2180,11505.0
218,2787250190.0,20140717T000000,645000.0,4.0,2.5,2860.0,14000.0,2.0,False,0.0,3.0,8,2860.0,0.0,1995,0,98019.0,47.7306,-121.973,2650,14564.0
219,4019301205.0,20141202T000000,410000.0,3.0,1.5,2270.0,8187.0,1.0,False,0.0,4.0,8,1420.0,850.0,1954,0,98155.0,47.7573,-122.278,2020,14092.0
220,2607760190.0,20150331T000000,480000.0,4.0,2.5,2180.0,9861.0,2.0,False,2.0,3.0,8,2180.0,0.0,1997,0,98045.0,47.4817,-121.802,2390,9761.0
221,1250203135.0,20140701T000000,725000.0,3.0,1.75,1860.0,6000.0,2.0,False,2.0,4.0,8,1860.0,0.0,1959,0,98144.0,47.5981,-122.288,3030,7119.0
222,1424069069.0,20140522T000000,1150000.0,6.0,4.5,6040.0,219542.0,2.0,False,0.0,3.0,11,4100.0,1940.0,1996,0,98029.0,47.5622,-122.003,2010,32362.0
223,7304301300.0,20140702T000000,300000.0,2.0,1.0,1010.0,11919.0,1.0,False,0.0,3.0,6,1010.0,0.0,1947,0,98155.0,47.7461,-122.322,1220,11240.0
224,8835400290.0,20150309T000000,752000.0,4.0,2.5,2570.0,8178.0,1.0,False,2.0,3.0,8,1710.0,860.0,1961,0,98118.0,47.5483,-122.261,2050,7500.0
225,3630030440.0,20140923T000000,585000.0,4.0,2.5,1950.0,3720.0,2.0,False,0.0,3.0,8,1950.0,0.0,2004,0,98029.0,47.5503,-121.997,1720,3720.0
226,1088000050.0,20150213T000000,678700.0,3.0,1.75,1970.0,10548.0,1.0,False,0.0,4.0,8,1300.0,670.0,1973,0,98033.0,47.6669,-122.179,2500,8548.0
227,7504010480.0,20150417T000000,603000.0,4.0,2.25,2110.0,11155.0,2.0,False,0.0,3.0,9,2110.0,0.0,1975,0,98074.0,47.6386,-122.058,2660,11900.0
228,8644500010.0,20150320T000000,715000.0,3.0,1.75,1650.0,7276.0,1.5,False,4.0,4.0,7,1150.0,500.0,1928,0,98117.0,47.6989,-122.399,2300,8088.0
229,1326059142.0,20141028T000000,1395000.0,4.0,3.0,3520.0,128502.0,2.0,False,2.0,4.0,10,3520.0,0.0,1981,0,98072.0,47.7448,-122.117,3260,79714.0
230,3754501205.0,20150429T000000,1085000.0,3.0,2.5,2840.0,7500.0,2.0,False,3.0,3.0,11,2840.0,0.0,1997,0,98034.0,47.7049,-122.224,2580,5918.0
231,7625701900.0,20150222T000000,467500.0,2.0,1.75,1490.0,4800.0,1.0,False,0.0,4.0,7,750.0,740.0,1918,0,98136.0,47.5496,-122.391,1400,6000.0
232,1926049398.0,20141013T000000,359000.0,3.0,2.25,1650.0,7218.0,1.0,False,0.0,3.0,7,1230.0,420.0,1985,0,98133.0,47.7237,-122.335,1690,7459.0
233,6372000190.0,20140826T000000,745000.0,4.0,2.0,1960.0,4520.0,1.0,False,0.0,3.0,8,960.0,1000.0,1922,2001,98116.0,47.58,-122.405,1680,4520.0
234,3622059088.0,20140513T000000,450000.0,3.0,2.25,2450.0,42180.0,1.0,False,0.0,4.0,7,2450.0,0.0,1978,2000,98042.0,47.3549,-122.111,1440,42180.0
235,809003105.0,20150408T000000,935000.0,3.0,2.0,1720.0,2000.0,1.5,False,0.0,3.0,8,1060.0,660.0,1910,2000,98109.0,47.6384,-122.35,1590,4000.0
236,8956000250.0,20140903T000000,615000.0,3.0,2.5,1980.0,3128.0,2.0,False,0.0,3.0,8,1890.0,90.0,2009,0,98027.0,47.5456,-122.016,2160,2240.0
237,1241500351.0,20140929T000000,1031000.0,3.0,2.5,4110.0,35741.0,2.0,False,0.0,3.0,7,4110.0,0.0,1976,0,98033.0,47.6642,-122.171,2710,8865.0
238,7457400250.0,20150106T000000,283500.0,4.0,2.5,1990.0,5577.0,2.0,False,0.0,3.0,7,1990.0,0.0,1999,0,98092.0,47.3191,-122.191,2020,6400.0
239,6154900130.0,20141202T000000,340000.0,2.0,1.0,860.0,7102.0,1.0,False,0.0,3.0,6,860.0,0.0,1947,0,98177.0,47.7042,-122.369,1450,7102.0
240,1853500130.0,20150225T000000,370000.0,4.0,2.5,2320.0,9264.0,2.0,False,0.0,3.0,8,2320.0,0.0,1994,0,98188.0,47.4449,-122.274,2320,9129.0
241,1854750010.0,20140820T000000,1150000.0,3.0,2.5,4190.0,9624.0,2.0,False,0.0,3.0,10,4190.0,0.0,1999,0,98006.0,47.5642,-122.127,3650,8321.0
242,9320500080.0,20140510T000000,265000.0,4.0,1.0,1940.0,9533.0,1.0,False,0.0,3.0,7,1080.0,860.0,1962,0,98031.0,47.4139,-122.208,1940,8839.0
243,7228500415.0,20140826T000000,480000.0,4.0,2.25,2520.0,2370.0,2.0,False,0.0,3.0,8,1690.0,830.0,1908,0,98122.0,47.6109,-122.303,1530,2370.0
244,3142600130.0,20140617T000000,667500.0,3.0,2.0,1880.0,3800.0,1.0,False,0.0,5.0,7,1030.0,850.0,1927,0,98115.0,47.6841,-122.309,1700,3800.0
245,629000605.0,20150227T000000,1398000.0,3.0,2.5,2910.0,10044.0,2.0,False,0.0,4.0,10,2910.0,0.0,1989,0,98004.0,47.5845,-122.199,2420,12287.0
246,5536100005.0,20140808T000000,2300000.0,7.0,4.75,5310.0,8816.0,2.0,False,0.0,3.0,10,3650.0,1660.0,2013,0,98004.0,47.6221,-122.208,2920,10610.0
247,3990000050.0,20140616T000000,465000.0,3.0,2.25,2670.0,7500.0,1.0,False,0.0,4.0,7,1640.0,1030.0,1966,0,98166.0,47.4608,-122.354,1970,9598.0
248,1320069249.0,20141020T000000,192500.0,1.0,1.0,470.0,63737.0,1.0,False,2.0,5.0,5,470.0,0.0,1924,0,98022.0,47.2163,-121.984,1350,46762.0
249,9357000635.0,20150323T000000,345000.0,3.0,1.0,1060.0,5600.0,1.0,False,0.0,4.0,6,760.0,300.0,1943,0,98146.0,47.5116,-122.379,1310,5600.0
250,2207200635.0,20140602T000000,439800.0,3.0,1.5,1120.0,6900.0,1.0,False,0.0,5.0,7,1120.0,0.0,1956,0,98007.0,47.6023,-122.132,1300,7000.0
251,3798000130.0,20140725T000000,468000.0,4.0,1.75,2250.0,8580.0,1.0,False,0.0,4.0,7,1330.0,920.0,1958,0,98011.0,47.7633,-122.199,2250,10032.0
252,2680700010.0,20140724T000000,775000.0,4.0,2.5,2070.0,8473.0,1.0,False,0.0,4.0,8,1250.0,820.0,1976,0,98033.0,47.6608,-122.19,2070,9499.0
253,3066200440.0,20140608T000000,684680.0,4.0,2.25,2370.0,9360.0,2.0,False,0.0,4.0,8,2370.0,0.0,1979,0,98052.0,47.6518,-122.123,2370,9720.0
254,3293400020.0,20150116T000000,910000.0,4.0,3.5,3570.0,27699.0,2.0,False,0.0,3.0,11,3570.0,0.0,1990,0,98052.0,47.7173,-122.098,3800,35880.0
255,2425049063.0,20140911T000000,3640900.0,4.0,3.25,4830.0,22257.0,2.0,True,4.0,4.0,11,4830.0,0.0,1990,0,98039.0,47.6409,-122.241,3820,25582.0
256,114101426.0,20140617T000000,375000.0,3.0,1.75,1160.0,22470.0,1.0,False,0.0,4.0,7,1160.0,0.0,1976,0,98028.0,47.7595,-122.23,1940,15999.0
257,100500020.0,20140911T000000,250000.0,3.0,2.5,1610.0,6600.0,2.0,False,0.0,3.0,7,1610.0,0.0,1994,0,98003.0,47.2827,-122.302,1660,7689.0
258,1732800780.0,20150212T000000,3065000.0,5.0,3.0,4150.0,7500.0,2.5,False,4.0,5.0,11,3510.0,640.0,1909,0,98119.0,47.6303,-122.362,2250,4050.0
259,7955050250.0,20141125T000000,442500.0,4.0,2.25,1840.0,7575.0,1.0,False,0.0,4.0,7,1390.0,450.0,1973,0,98034.0,47.7328,-122.198,1820,7500.0
260,3521059134.0,20140523T000000,900000.0,3.0,3.5,4080.0,217697.0,1.5,False,3.0,3.0,10,4080.0,0.0,2000,0,98092.0,47.2604,-122.139,2710,217790.0
261,6908200006.0,20140919T000000,699000.0,3.0,2.0,1820.0,4080.0,2.0,False,2.0,3.0,8,1820.0,0.0,1937,1987,98107.0,47.6735,-122.401,2160,5400.0
262,4012800010.0,20140506T000000,360000.0,4.0,2.0,2680.0,18768.0,1.0,False,0.0,5.0,8,2680.0,0.0,1965,0,98001.0,47.3182,-122.279,1230,15750.0
263,629800660.0,20140909T000000,1675000.0,4.0,4.75,4790.0,25412.0,2.0,False,0.0,3.0,12,4790.0,0.0,1999,0,98074.0,47.603,-122.012,3830,16314.0
264,425059024.0,20150129T000000,675000.0,5.0,2.0,2420.0,21000.0,1.5,False,0.0,3.0,8,2420.0,0.0,1966,0,98033.0,47.677,-122.165,1940,8085.0
265,8911000425.0,20140918T000000,345000.0,2.0,1.0,1130.0,8081.0,1.0,False,0.0,4.0,7,1130.0,0.0,1921,0,98133.0,47.7064,-122.355,1220,7800.0
266,3438502066.0,20150408T000000,229000.0,4.0,1.0,1320.0,5000.0,1.5,False,0.0,3.0,7,1320.0,0.0,1928,0,98106.0,47.5457,-122.363,1640,5164.0
267,3022039069.0,20150326T000000,300000.0,3.0,1.0,1290.0,12415.0,1.5,False,0.0,3.0,6,1290.0,0.0,1908,0,98070.0,47.3719,-122.461,1620,12415.0
269,7518505851.0,20140616T000000,552000.0,3.0,1.0,1120.0,2300.0,1.0,False,0.0,4.0,7,820.0,300.0,1912,0,98117.0,47.6797,-122.384,1430,5100.0
270,5101408678.0,20141120T000000,457000.0,2.0,1.75,2060.0,7192.0,1.0,False,0.0,3.0,7,1420.0,640.0,1940,0,98125.0,47.7038,-122.317,1860,7140.0
271,3296900130.0,20141007T000000,518000.0,4.0,2.5,2830.0,13760.0,2.0,False,0.0,3.0,8,2830.0,0.0,1993,0,98019.0,47.7334,-121.97,2350,14029.0
272,9513900050.0,20140812T000000,237000.0,3.0,2.0,1210.0,6634.0,1.0,False,0.0,4.0,7,1210.0,0.0,1985,0,98031.0,47.4097,-122.193,1560,7200.0
273,2624089022.0,20150314T000000,399950.0,3.0,2.25,1560.0,11997.0,1.0,False,0.0,3.0,7,1260.0,300.0,1988,0,98065.0,47.5378,-121.742,1820,36590.0
274,4024100670.0,20150506T000000,605000.0,3.0,2.25,2260.0,17114.0,2.0,False,0.0,3.0,7,2260.0,0.0,1990,0,98155.0,47.7537,-122.296,2360,14893.0
275,1862910050.0,20140722T000000,295000.0,4.0,2.5,1850.0,8198.0,2.0,False,0.0,3.0,7,1850.0,0.0,1993,0,98031.0,47.4079,-122.186,1850,7924.0
276,8651720420.0,20150428T000000,513000.0,4.0,2.5,1930.0,8040.0,1.0,False,0.0,3.0,7,1380.0,550.0,1978,0,98034.0,47.7283,-122.218,2080,7200.0
277,2619920170.0,20141001T000000,772500.0,4.0,2.5,3230.0,4290.0,2.0,False,0.0,3.0,9,3230.0,0.0,2004,0,98033.0,47.6874,-122.161,3220,5083.0
279,225039069.0,20141010T000000,696950.0,4.0,2.75,2450.0,5376.0,1.5,False,0.0,4.0,7,1550.0,900.0,1920,0,98117.0,47.6865,-122.396,1920,5264.0
280,3878900525.0,20150213T000000,329000.0,3.0,1.0,1200.0,5650.0,1.5,False,0.0,3.0,7,1200.0,0.0,1928,0,98178.0,47.5065,-122.249,1610,5650.0
281,7137970130.0,20141218T000000,339999.0,3.0,2.5,2360.0,8093.0,2.0,False,0.0,3.0,8,2360.0,0.0,1995,0,98092.0,47.3257,-122.17,1860,6762.0
282,6632300122.0,20140714T000000,364500.0,3.0,1.0,1060.0,9506.0,1.0,False,0.0,3.0,7,1060.0,0.0,1959,0,98125.0,47.7317,-122.31,1520,8469.0
283,2770602135.0,20140514T000000,607500.0,5.0,1.75,2220.0,6000.0,1.5,False,0.0,3.0,7,1420.0,800.0,1923,0,98199.0,47.648,-122.384,1550,1715.0
284,3584800010.0,20150408T000000,550000.0,3.0,1.0,880.0,6664.0,1.0,False,0.0,3.0,6,880.0,0.0,1961,0,98033.0,47.6855,-122.199,1690,6564.0
285,8950500250.0,20150421T000000,479900.0,4.0,2.0,2510.0,9750.0,1.0,False,0.0,3.0,8,1630.0,880.0,1960,0,98028.0,47.7438,-122.229,1980,9750.0
287,4438400020.0,20140512T000000,192000.0,2.0,1.0,700.0,10540.0,1.0,False,0.0,3.0,6,700.0,0.0,1953,0,98166.0,47.438,-122.336,890,10540.0
288,8651440250.0,20150413T000000,250000.0,3.0,2.0,1500.0,5200.0,1.0,False,0.0,3.0,7,1060.0,440.0,1977,0,98042.0,47.3653,-122.09,1640,5200.0
289,203900920.0,20140715T000000,340000.0,3.0,2.0,1130.0,9879.0,2.0,False,0.0,3.0,6,1130.0,0.0,1996,0,98053.0,47.635,-121.964,1900,14907.0
290,2458400345.0,20141028T000000,340000.0,3.0,2.0,1420.0,6060.0,1.0,False,0.0,5.0,7,830.0,590.0,1942,0,98146.0,47.5102,-122.372,1420,6360.0
291,6664000130.0,20141013T000000,635250.0,3.0,2.25,2210.0,22040.0,1.0,False,0.0,5.0,8,1510.0,700.0,1976,0,98004.0,47.5904,-122.194,2470,14258.0
292,2685600005.0,20150407T000000,324800.0,2.0,1.0,1170.0,5043.0,1.0,False,0.0,3.0,6,880.0,290.0,1949,0,98108.0,47.5492,-122.302,1430,5692.0
293,40000362.0,20140506T000000,78000.0,2.0,1.0,780.0,16344.0,1.0,False,0.0,1.0,5,780.0,0.0,1942,0,98168.0,47.4739,-122.28,1700,10387.0
294,3582700130.0,20150409T000000,400000.0,4.0,1.75,1770.0,12875.0,1.0,False,0.0,3.0,8,1770.0,0.0,1988,0,98028.0,47.7438,-122.247,2150,12875.0
295,3013300980.0,20150506T000000,640500.0,3.0,1.0,1070.0,4505.0,1.0,False,2.0,4.0,7,1070.0,0.0,1919,0,98136.0,47.5305,-122.384,1380,4505.0
296,2597000130.0,20150430T000000,570000.0,3.0,2.0,1930.0,10929.0,1.0,False,0.0,3.0,8,1260.0,670.0,1964,0,98155.0,47.7657,-122.272,2030,8750.0
297,6169900545.0,20140625T000000,1330000.0,3.0,1.5,1940.0,2885.0,1.5,False,2.0,3.0,8,1940.0,0.0,1900,0,98119.0,47.6308,-122.369,2550,3600.0
298,1328340630.0,20150403T000000,330490.0,3.0,2.75,1440.0,7350.0,1.0,False,0.0,4.0,7,1040.0,400.0,1980,0,98058.0,47.4431,-122.138,1510,7350.0
299,705730280.0,20140819T000000,325000.0,3.0,2.5,1740.0,5267.0,2.0,False,0.0,3.0,7,1740.0,0.0,1999,0,98038.0,47.3777,-122.023,2180,5000.0
301,5379805910.0,20141113T000000,314000.0,5.0,2.75,2210.0,13500.0,1.0,False,0.0,5.0,7,1460.0,750.0,1963,0,98188.0,47.4468,-122.282,1590,10850.0
302,2887700091.0,20140923T000000,625000.0,4.0,2.0,2190.0,3622.0,1.5,False,0.0,5.0,8,1990.0,200.0,1925,0,98115.0,47.6887,-122.312,1450,3082.0
303,7732410420.0,20140617T000000,809000.0,3.0,2.5,2590.0,7720.0,2.0,False,0.0,3.0,9,2590.0,0.0,1988,0,98007.0,47.659,-122.146,2600,9490.0
304,7806500290.0,20140818T000000,535000.0,3.0,2.5,2790.0,19485.0,2.0,False,0.0,3.0,9,2790.0,0.0,1990,0,98059.0,47.4688,-122.124,2580,17859.0
305,1565600130.0,20140821T000000,275000.0,5.0,1.75,2180.0,9178.0,1.0,False,0.0,3.0,7,1140.0,1040.0,1963,0,98188.0,47.4364,-122.28,2140,9261.0
306,2473100280.0,20150417T000000,358000.0,4.0,2.75,2580.0,11900.0,1.0,False,0.0,4.0,7,1620.0,960.0,1967,0,98058.0,47.4475,-122.159,1570,9375.0
307,3826000460.0,20150313T000000,297975.0,3.0,2.25,2820.0,8100.0,1.0,False,0.0,4.0,7,1720.0,1100.0,1947,0,98168.0,47.4944,-122.304,1040,8100.0
308,1823069088.0,20150504T000000,492000.0,2.0,1.75,1300.0,22239.0,1.0,False,0.0,4.0,7,1300.0,0.0,1945,1986,98059.0,47.4801,-122.092,1300,14810.0
309,1901600095.0,20140626T000000,210000.0,2.0,1.0,720.0,8040.0,1.0,False,0.0,3.0,6,720.0,0.0,1943,0,98166.0,47.4662,-122.359,2300,9500.0
310,9285800020.0,20140827T000000,622500.0,3.0,2.5,2260.0,4550.0,1.5,False,0.0,4.0,7,1380.0,880.0,1928,0,98126.0,47.5714,-122.376,1870,4582.0
311,3383900048.0,20141022T000000,550000.0,3.0,2.5,1550.0,1092.0,3.0,False,0.0,3.0,8,1390.0,160.0,2004,0,98102.0,47.6355,-122.324,1550,1079.0
312,1423700680.0,20150226T000000,190000.0,3.0,1.75,1390.0,7700.0,1.0,False,0.0,5.0,7,1390.0,0.0,1965,0,98058.0,47.4559,-122.183,1260,7700.0
313,9264930980.0,20140728T000000,340000.0,4.0,2.5,2380.0,9362.0,2.0,False,0.0,3.0,8,2380.0,0.0,2000,0,98023.0,47.3148,-122.349,2190,9840.0
314,3825311190.0,20140725T000000,678000.0,3.0,2.5,2640.0,5964.0,2.0,False,0.0,3.0,9,2640.0,0.0,2003,0,98052.0,47.7043,-122.128,2680,5211.0
315,9122500080.0,20150428T000000,275000.0,5.0,2.0,2260.0,11970.0,1.0,False,0.0,4.0,7,1250.0,1010.0,1962,0,98031.0,47.3896,-122.218,1950,11970.0
316,1189000130.0,20140915T000000,493000.0,3.0,2.75,1720.0,6720.0,1.0,False,0.0,4.0,7,1270.0,450.0,1947,0,98122.0,47.6138,-122.298,1690,3248.0
317,3347400525.0,20141216T000000,147000.0,3.0,1.0,1070.0,14000.0,1.0,False,0.0,3.0,7,1070.0,0.0,1960,0,98178.0,47.4971,-122.279,920,12500.0
318,8091411100.0,20150204T000000,334000.0,3.0,2.25,2000.0,7225.0,2.0,False,0.0,4.0,7,2000.0,0.0,1985,0,98030.0,47.349,-122.167,1950,7464.0
319,4384000020.0,20140703T000000,605000.0,4.0,2.5,2800.0,10786.0,1.0,False,0.0,3.0,8,1420.0,1380.0,1970,0,98008.0,47.5959,-122.116,2140,10788.0
320,321059132.0,20150427T000000,365000.0,3.0,1.75,1450.0,61419.0,1.0,False,0.0,4.0,8,1450.0,0.0,1976,0,98092.0,47.3343,-122.16,2256,82328.0
321,1016000080.0,20141125T000000,345000.0,3.0,1.0,1620.0,10610.0,1.0,False,0.0,4.0,6,1620.0,0.0,1958,0,98059.0,47.474,-122.125,1680,10795.0
322,3585900305.0,20141030T000000,999000.0,3.0,2.5,2710.0,23292.0,1.0,False,4.0,3.0,9,2080.0,630.0,1956,0,98177.0,47.7608,-122.374,2430,20000.0
323,2922701305.0,20150402T000000,470000.0,2.0,1.75,1520.0,4220.0,1.0,False,0.0,4.0,7,840.0,680.0,1910,0,98117.0,47.6876,-122.366,1120,5700.0
324,8123500050.0,20140624T000000,599000.0,5.0,2.75,2730.0,22572.0,1.0,False,0.0,3.0,7,2080.0,650.0,1968,1992,98075.0,47.5951,-122.037,2260,15458.0
325,5547500050.0,20140917T000000,255000.0,3.0,2.25,1740.0,10378.0,1.0,False,0.0,5.0,7,1740.0,0.0,1977,0,98042.0,47.3815,-122.09,1420,10167.0
326,5469700020.0,20150206T000000,295000.0,4.0,1.75,1800.0,28650.0,1.0,False,0.0,4.0,7,1800.0,0.0,1975,0,98031.0,47.3926,-122.166,1800,5234.0
327,9358400080.0,20140627T000000,550000.0,4.0,3.5,4150.0,16197.0,2.0,False,0.0,3.0,10,4150.0,0.0,2006,0,98003.0,47.3423,-122.183,3618,15210.0
328,1257200050.0,20140731T000000,1305000.0,5.0,3.5,3270.0,4080.0,2.0,False,0.0,3.0,9,2180.0,1090.0,2011,0,98115.0,47.6754,-122.327,1410,4080.0
329,1180005220.0,20150505T000000,225000.0,2.0,1.0,1070.0,6000.0,1.0,False,0.0,4.0,5,1070.0,0.0,1922,0,98178.0,47.495,-122.227,1910,6000.0
330,9536600010.0,20141223T000000,520000.0,4.0,0.75,1960.0,8277.0,1.0,True,4.0,4.0,7,1320.0,640.0,1923,1986,98198.0,47.3648,-122.325,1940,8402.0
331,6140100022.0,20140826T000000,345000.0,3.0,3.25,1600.0,1882.0,2.0,False,0.0,3.0,8,1360.0,240.0,2000,0,98133.0,47.7151,-122.355,1390,1379.0
332,6140100095.0,20140520T000000,475000.0,4.0,1.75,1650.0,7775.0,1.0,False,0.0,4.0,7,1150.0,500.0,1950,0,98133.0,47.715,-122.354,1390,7200.0
333,4037800020.0,20141008T000000,497500.0,5.0,1.5,2170.0,8610.0,1.0,False,0.0,4.0,7,1230.0,940.0,1959,0,98008.0,47.6111,-122.126,1670,8610.0
334,322069180.0,20141120T000000,649500.0,3.0,3.0,3730.0,383328.0,1.5,False,0.0,4.0,9,2230.0,1500.0,1990,0,98038.0,47.4257,-122.03,1940,217800.0
335,9348700020.0,20140825T000000,734500.0,4.0,2.75,3280.0,6845.0,2.0,False,0.0,3.0,10,3280.0,0.0,2003,0,98052.0,47.7042,-122.107,3280,7467.0
336,7414200010.0,20141218T000000,276000.0,3.0,1.0,870.0,8040.0,1.0,False,0.0,3.0,7,870.0,0.0,1953,0,98177.0,47.7048,-122.368,1440,8040.0
337,7849200635.0,20140630T000000,235000.0,2.0,1.0,900.0,28800.0,1.0,False,0.0,1.0,6,900.0,0.0,1928,0,98065.0,47.5245,-121.822,1360,7200.0
338,1524800005.0,20140812T000000,325000.0,2.0,1.0,1400.0,10800.0,1.0,False,0.0,4.0,7,1400.0,0.0,1974,0,98011.0,47.7726,-122.21,1560,11280.0
339,8045600130.0,20140528T000000,425000.0,4.0,2.75,1680.0,9545.0,1.0,False,0.0,4.0,7,1080.0,600.0,1979,0,98028.0,47.739,-122.243,1890,9545.0
340,5559200170.0,20150430T000000,307000.0,4.0,2.0,2390.0,23972.0,2.0,False,0.0,3.0,7,1720.0,670.0,1949,0,98023.0,47.3197,-122.343,1950,22750.0
341,5700000275.0,20140528T000000,635000.0,3.0,2.5,2300.0,5500.0,1.5,False,0.0,4.0,8,2000.0,300.0,1921,0,98144.0,47.5785,-122.293,2100,5000.0
342,3224900130.0,20140514T000000,223000.0,3.0,1.75,1340.0,7473.0,1.0,False,0.0,4.0,7,1340.0,0.0,1973,0,98002.0,47.3087,-122.206,1510,8240.0
343,4397010480.0,20150413T000000,425000.0,3.0,2.75,2600.0,10874.0,2.0,False,0.0,3.0,9,2600.0,0.0,1994,0,98042.0,47.3815,-122.146,2800,11504.0
344,2310000250.0,20150506T000000,190000.0,3.0,2.25,1640.0,7730.0,1.0,False,0.0,4.0,7,1220.0,420.0,1989,0,98038.0,47.3576,-122.039,1560,7566.0
345,8731902340.0,20140918T000000,275000.0,4.0,1.75,1960.0,6177.0,1.0,False,0.0,4.0,8,1960.0,0.0,1967,0,98023.0,47.3131,-122.383,2010,8162.0
