,position,annual_salary_usd,date_hired,annual_salary_php,monthly_salary_php,years_exp
1014,Information Technology Specialist,115648.0,1999,5782400.0,481866.67,16
1015,Information Technology Specialist,115648.0,1998,5782400.0,481866.67,17
1016,Information Technology Specialist,115648.0,2008,5782400.0,481866.67,7
1019,Information Technology Specialist,115648.0,2007,5782400.0,481866.67,8
1020,Information Technology Specialist,115648.0,2006,5782400.0,481866.67,9
1022,Information Technology Specialist,115648.0,2003,5782400.0,481866.67,12
1023,Civil Engineer,115644.0,2004,5782200.0,481850.0,11
1024,Captain,115636.0,1979,5781800.0,481816.67,36
1025,Captain,115636.0,1986,5781800.0,481816.67,29
1026,Captain,115636.0,1990,5781800.0,481816.67,25
1027,Captain,115636.0,1990,5781800.0,481816.67,25
1028,Captain,115636.0,1986,5781800.0,481816.67,29
1029,Captain,115636.0,1985,5781800.0,481816.67,30
1030,Captain,115636.0,1988,5781800.0,481816.67,27
1031,Captain,115636.0,1990,5781800.0,481816.67,25
1032,Captain,115636.0,1983,5781800.0,481816.67,32
1033,Captain,115636.0,1986,5781800.0,481816.67,29
1034,Captain,115636.0,1990,5781800.0,481816.67,25
1035,Captain,115636.0,1990,5781800.0,481816.67,25
1036,Captain,115636.0,1976,5781800.0,481816.67,39
1037,Captain,115636.0,1990,5781800.0,481816.67,25
1038,Captain,115636.0,1985,5781800.0,481816.67,30
1039,Captain,115636.0,1989,5781800.0,481816.67,26
1040,Captain,115636.0,1989,5781800.0,481816.67,26
1041,Captain,115636.0,1990,5781800.0,481816.67,25
1042,Captain,115636.0,1984,5781800.0,481816.67,31
1043,Captain,115636.0,1990,5781800.0,481816.67,25
1044,Captain,115636.0,1985,5781800.0,481816.67,30
1045,Captain,115636.0,1990,5781800.0,481816.67,25
1046,Captain,115636.0,1982,5781800.0,481816.67,33
1047,Captain,115636.0,1985,5781800.0,481816.67,30
1048,Captain,115636.0,1989,5781800.0,481816.67,26
1049,Captain,115636.0,1990,5781800.0,481816.67,25
1050,Captain,115636.0,1983,5781800.0,481816.67,32
1051,Captain,115627.0,1984,5781350.0,481779.17,31
1052,Information Technology Specialist,115616.0,2001,5780800.0,481733.33,14
1056,Information Technology Specialist,115429.0,2011,5771450.0,480954.17,4
1062,Information Technology Specialist,115417.0,2005,5770850.0,480904.17,10
1063,Auditor,115136.0,2001,5756800.0,479733.33,14
1064,Captain,115115.0,1981,5755750.0,479645.83,34
1065,Captain,115115.0,1979,5755750.0,479645.83,36
1066,Captain,115115.0,1977,5755750.0,479645.83,38
1067,Director,115035.0,2008,5751750.0,479312.5,7
1068,Director,115035.0,2011,5751750.0,479312.5,4
1069,Contract Specialist,115035.0,1985,5751750.0,479312.5,30
1070,Director,115035.0,2011,5751750.0,479312.5,4
1071,Chief Of Staff,115000.0,2007,5750000.0,479166.67,8
1073,Chief Of Staff,115000.0,2003,5750000.0,479166.67,12
1074,Deputy Director,115000.0,2001,5750000.0,479166.67,14
1075,Special Assistant,115000.0,2007,5750000.0,479166.67,8
1082,Chief Of Staff,115000.0,2007,5750000.0,479166.67,8
1084,Attorney Advisor,115000.0,2007,5750000.0,479166.67,8
1086,Attorney Advisor,115000.0,2003,5750000.0,479166.67,12
1087,Information Technology Specialist,115000.0,2010,5750000.0,479166.67,5
1088,Attorney Advisor,115000.0,2008,5750000.0,479166.67,7
1090,Chief Of Staff,115000.0,2011,5750000.0,479166.67,4
1099,Attorney Advisor,115000.0,1998,5750000.0,479166.67,17
1101,Management Analyst,114950.0,2007,5747500.0,478958.33,8
1102,Chief Of Staff,114900.0,2009,5745000.0,478750.0,6
1105,Information Technology Specialist,114613.0,2006,5730650.0,477554.17,9
1106,Information Technology Specialist,114613.0,2004,5730650.0,477554.17,11
1107,Principal,114610.0,1984,5730500.0,477541.67,31
1108,Workers Compensation Recipient,114474.0,1999,5723700.0,476975.0,16
1109,Principal,114356.0,1967,5717800.0,476483.33,48
1110,Attorney Advisor,114305.0,1965,5715250.0,476270.83,50
1111,Attorney Advisor,114305.0,2003,5715250.0,476270.83,12
1112,Information Technology Specialist,114293.0,2005,5714650.0,476220.83,10
1113,Professor,114264.0,2007,5713200.0,476100.0,8
1114,Attorney Advisor,114236.0,2007,5711800.0,475983.33,8
1115,Program Manager,114233.0,2008,5711650.0,475970.83,7
1117,Auditor,114033.0,1997,5701650.0,475137.5,18
1118,Auditor (tax),114033.0,1982,5701650.0,475137.5,33
1120,Information Technology Specialist,114033.0,2009,5701650.0,475137.5,6
1121,Special Assistant,114033.0,1998,5701650.0,475137.5,17
1125,Accountant,114033.0,2001,5701650.0,475137.5,14
1127,Program Analyst,114033.0,1974,5701650.0,475137.5,41
1129,Accountant,114033.0,1982,5701650.0,475137.5,33
1130,Accountant,114033.0,1988,5701650.0,475137.5,27
1139,Budget Analyst,114000.0,1999,5700000.0,475000.0,16
1143,Information Technology Specialist,113970.0,2003,5698500.0,474875.0,12
1146,Information Technology Specialist,113911.0,2010,5695550.0,474629.17,5
1147,Information Technology Specialist,113911.0,2001,5695550.0,474629.17,14
1148,Information Technology Specialist,113911.0,2007,5695550.0,474629.17,8
1149,Auditor (tax),113911.0,2005,5695550.0,474629.17,10
1152,Information Technology Specialist,113911.0,2008,5695550.0,474629.17,7
1153,Financial Manager,113911.0,1997,5695550.0,474629.17,18
1155,Teacher,113616.0,1999,5680800.0,473400.0,16
1156,Teacher,113616.0,1987,5680800.0,473400.0,28
1157,Teacher,113616.0,1987,5680800.0,473400.0,28
1159,Administrative Officer,113555.0,1984,5677750.0,473145.83,31
1164,Attorney Advisor,113374.0,1998,5668700.0,472391.67,17
1165,Trial Attorney,113374.0,2010,5668700.0,472391.67,5
1169,Program Manager,113319.0,1985,5665950.0,472162.5,30
1173,Attorney Advisor,113125.0,2007,5656250.0,471354.17,8
1174,Principal,113110.0,2000,5655500.0,471291.67,15
1175,Principal,113110.0,2008,5655500.0,471291.67,7
1176,Principal,113110.0,2008,5655500.0,471291.67,7
1177,Principal,113110.0,2007,5655500.0,471291.67,8
1178,Budget Analyst,113000.0,1988,5650000.0,470833.33,27
1179,Budget Analyst,113000.0,2006,5650000.0,470833.33,9
1180,Principal,112984.0,2000,5649200.0,470766.67,15
1181,Principal,112984.0,1993,5649200.0,470766.67,22
1182,Civil Engineer,112951.0,2010,5647550.0,470629.17,5
1183,Information Technology Specialist,112860.0,2004,5643000.0,470250.0,11
1184,Administrative Officer,112860.0,1969,5643000.0,470250.0,46
1185,Administrative Officer,112726.0,1999,5636300.0,469691.67,16
1186,Appraiser,112698.0,1997,5634900.0,469575.0,18
1188,Information Technology Specialist,112698.0,1979,5634900.0,469575.0,36
1189,Information Technology Specialist,112698.0,2001,5634900.0,469575.0,14
1190,Information Technology Specialist,112698.0,2010,5634900.0,469575.0,5
1191,Information Technology Specialist,112698.0,1980,5634900.0,469575.0,35
1192,Information Technology Specialist,112698.0,2011,5634900.0,469575.0,4
1193,Information Technology Specialist,112698.0,2005,5634900.0,469575.0,10
1194,Information Technology Specialist,112698.0,2000,5634900.0,469575.0,15
1197,Information Technology Specialist,112484.0,1998,5624200.0,468683.33,17
1199,Attorney Advisor,112449.0,1998,5622450.0,468537.5,17
1200,Trial Attorney,112449.0,2006,5622450.0,468537.5,9
1201,Attorney Advisor,112449.0,1986,5622450.0,468537.5,29
1202,Trial Attorney,112449.0,2005,5622450.0,468537.5,10
1203,Attorney Advisor,112449.0,2000,5622450.0,468537.5,15
1204,Attorney Advisor,112449.0,1986,5622450.0,468537.5,29
1205,Trial Attorney,112449.0,1999,5622450.0,468537.5,16
1206,Trial Attorney,112449.0,2001,5622450.0,468537.5,14
1207,Trial Attorney,112449.0,1999,5622450.0,468537.5,16
1212,Director,112167.0,2010,5608350.0,467362.5,5
1213,Attorney Advisor,112000.0,2009,5600000.0,466666.67,6
1214,Information Technology Specialist,112000.0,2007,5600000.0,466666.67,8
1216,Contract Specialist,112000.0,1970,5600000.0,466666.67,45
1217,Attorney Advisor,112000.0,2005,5600000.0,466666.67,10
1220,Information Technology Specialist,112000.0,2008,5600000.0,466666.67,7
1222,Principal,111916.0,1969,5595800.0,466316.67,46
1223,Principal,111916.0,1987,5595800.0,466316.67,28
1225,Workers Compensation Recipient,111774.0,1985,5588700.0,465725.0,30
1226,Battalion Fire Chief,111768.0,1992,5588400.0,465700.0,23
1229,Counselor,111613.0,1974,5580650.0,465054.17,41
1230,Counselor,111613.0,1981,5580650.0,465054.17,34
1231,Counselor,111613.0,1976,5580650.0,465054.17,39
1232,Principal,111484.0,2006,5574200.0,464516.67,9
1233,Program Manager,111464.0,2001,5573200.0,464433.33,14
1236,Principal,111356.0,1984,5567800.0,463983.33,31
1237,Battalion Fire Chief,111301.0,1988,5565050.0,463754.17,27
1238,Battalion Fire Chief,111301.0,1989,5565050.0,463754.17,26
1239,Battalion Fire Chief,111301.0,1989,5565050.0,463754.17,26
1240,Battalion Fire Chief,111301.0,1991,5565050.0,463754.17,24
1241,Battalion Fire Chief,111301.0,1987,5565050.0,463754.17,28
1242,Financial Manager,111197.0,1978,5559850.0,463320.83,37
1247,Accountant,111197.0,1997,5559850.0,463320.83,18
1248,Accountant,111197.0,1997,5559850.0,463320.83,18
1251,Attorney Advisor,111107.0,1999,5555350.0,462945.83,16
1252,Special Assistant,111100.0,2009,5555000.0,462916.67,6
1255,Information Technology Specialist,110963.0,2005,5548150.0,462345.83,10
1256,Information Technology Specialist,110963.0,2005,5548150.0,462345.83,10
1261,Information Technology Specialist,110709.0,2004,5535450.0,461287.5,11
1267,Information Technology Specialist,110587.0,2010,5529350.0,460779.17,5
1268,Contract Specialist,110587.0,2007,5529350.0,460779.17,8
1270,Financial Manager,110587.0,2002,5529350.0,460779.17,13
1279,Director,110388.0,2000,5519400.0,459950.0,15
1283,Teacher,110379.0,1987,5518950.0,459912.5,28
1284,Speech Pathologist,110379.0,1976,5518950.0,459912.5,39
1285,Workers Compensation Recipient,110344.0,1975,5517200.0,459766.67,40
1286,Captain,110318.0,1984,5515900.0,459658.33,31
1287,Captain,110318.0,1985,5515900.0,459658.33,30
1288,Captain,110318.0,1983,5515900.0,459658.33,32
1289,Captain,110318.0,1985,5515900.0,459658.33,30
1290,Captain,110318.0,1982,5515900.0,459658.33,33
1291,Captain,110318.0,1985,5515900.0,459658.33,30
1292,Captain,110318.0,1983,5515900.0,459658.33,32
1293,Captain,110318.0,1986,5515900.0,459658.33,29
1294,Captain,110318.0,1985,5515900.0,459658.33,30
1295,Captain,110318.0,1982,5515900.0,459658.33,33
1296,Captain,110318.0,1985,5515900.0,459658.33,30
1297,Captain,110318.0,1984,5515900.0,459658.33,31
1298,Captain,110318.0,1984,5515900.0,459658.33,31
1299,Captain,110318.0,1986,5515900.0,459658.33,29
1301,Principal,110290.0,1981,5514500.0,459541.67,34
1302,Information Technology Specialist,110168.0,2006,5508400.0,459033.33,9
1303,Captain,110129.0,1994,5506450.0,458870.83,21
1306,Contract Specialist,110000.0,2006,5500000.0,458333.33,9
1307,Project Manager,110000.0,2008,5500000.0,458333.33,7
1308,Chief Of Staff,110000.0,2007,5500000.0,458333.33,8
1309,Program Manager,110000.0,2001,5500000.0,458333.33,14
1311,Program Analyst,110000.0,2000,5500000.0,458333.33,15
1313,Information Technology Specialist,110000.0,2001,5500000.0,458333.33,14
1314,Information Technology Specialist,110000.0,2008,5500000.0,458333.33,7
1317,Chief Of Staff,110000.0,2000,5500000.0,458333.33,15
1319,Information Technology Specialist,110000.0,2008,5500000.0,458333.33,7
1325,Program Manager,110000.0,2010,5500000.0,458333.33,5
1326,Chief Of Staff,110000.0,2000,5500000.0,458333.33,15
1327,Management Liaison Specialist,110000.0,2008,5500000.0,458333.33,7
1333,Principal,109974.0,2010,5498700.0,458225.0,5
1335,Captain,109919.0,1985,5495950.0,457995.83,30
1337,Captain,109919.0,1990,5495950.0,457995.83,25
1338,Captain,109919.0,1990,5495950.0,457995.83,25
1339,Captain,109919.0,1990,5495950.0,457995.83,25
1340,Captain,109919.0,1988,5495950.0,457995.83,27
1341,Captain,109919.0,1983,5495950.0,457995.83,32
1342,Captain,109919.0,1990,5495950.0,457995.83,25
1343,Captain,109919.0,1990,5495950.0,457995.83,25
1344,Principal,109856.0,1988,5492800.0,457733.33,27
1345,Principal,109856.0,1993,5492800.0,457733.33,22
1347,Principal,109856.0,2010,5492800.0,457733.33,5
1348,Attorney Advisor,109767.0,1993,5488350.0,457362.5,22
1351,Executive Assistant,109748.0,1984,5487400.0,457283.33,31
1352,Auditor (tax),109748.0,1987,5487400.0,457283.33,28
1353,Civil Engineer,109748.0,1986,5487400.0,457283.33,29
1354,Information Technology Specialist,109748.0,2009,5487400.0,457283.33,6
1356,Information Technology Specialist,109748.0,1997,5487400.0,457283.33,18
1358,Deputy Director,109712.0,1987,5485600.0,457133.33,28
1359,Information Technology Specialist,109655.0,2003,5482750.0,456895.83,12
1360,Information Technology Specialist,109648.0,2010,5482400.0,456866.67,5
1362,Project Manager,109648.0,2009,5482400.0,456866.67,6
1363,Information Technology Specialist,109648.0,2008,5482400.0,456866.67,7
1364,Information Technology Specialist,109648.0,2008,5482400.0,456866.67,7
1368,Special Assistant,109648.0,2009,5482400.0,456866.67,6
1371,Special Assistant,109648.0,2006,5482400.0,456866.67,9
1372,Management Analyst,109648.0,2001,5482400.0,456866.67,14
1373,Information Technology Specialist,109648.0,2009,5482400.0,456866.67,6
1376,Program Analyst,109648.0,1978,5482400.0,456866.67,37
1380,Special Assistant,109553.0,2000,5477650.0,456470.83,15
1387,Principal,109477.0,1987,5473850.0,456154.17,28
1388,Principal,109477.0,1968,5473850.0,456154.17,47
1389,Principal,109477.0,1994,5473850.0,456154.17,21
1390,Principal,109477.0,2010,5473850.0,456154.17,5
1393,Director,109299.0,1998,5464950.0,455412.5,17
1394,Special Assistant,109299.0,2008,5464950.0,455412.5,7
1395,Chief Of Staff,109299.0,2002,5464950.0,455412.5,13
1396,Program Manager,109250.0,2008,5462500.0,455208.33,7
1397,Trial Attorney,109236.0,2007,5461800.0,455150.0,8
1398,Attorney Advisor,109236.0,1999,5461800.0,455150.0,16
1399,Trial Attorney,109236.0,2008,5461800.0,455150.0,7
1400,Attorney Advisor,109236.0,2002,5461800.0,455150.0,13
1401,Attorney Advisor,109236.0,2007,5461800.0,455150.0,8
1402,Trial Attorney,109236.0,2004,5461800.0,455150.0,11
1403,Attorney Advisor,109236.0,2000,5461800.0,455150.0,15
1404,Attorney Advisor,109236.0,1998,5461800.0,455150.0,17
1405,Trial Attorney,109236.0,2004,5461800.0,455150.0,11
1406,Attorney Advisor,109236.0,2001,5461800.0,455150.0,14
1407,Trial Attorney,109236.0,2001,5461800.0,455150.0,14
1408,Trial Attorney,109236.0,2002,5461800.0,455150.0,13
1409,Trial Attorney,109236.0,2008,5461800.0,455150.0,7
1410,Attorney Advisor,109236.0,2009,5461800.0,455150.0,6
1411,Trial Attorney,109236.0,2008,5461800.0,455150.0,7
1412,Trial Attorney,109236.0,2002,5461800.0,455150.0,13
1414,Workers Compensation Recipient,109142.0,1984,5457100.0,454758.33,31
1416,Chief Of Staff,109062.0,2008,5453100.0,454425.0,7
1417,Deputy Director,109062.0,2009,5453100.0,454425.0,6
1418,Project Manager,109062.0,2007,5453100.0,454425.0,8
1419,Civil Engineer,109062.0,2011,5453100.0,454425.0,4
1420,Principal,109044.0,2011,5452200.0,454350.0,4
1421,Principal,109044.0,2007,5452200.0,454350.0,8
1422,Attorney Advisor,109000.0,2007,5450000.0,454166.67,8
1423,Deputy Director,109000.0,2004,5450000.0,454166.67,11
1425,Information Technology Specialist,109000.0,2008,5450000.0,454166.67,7
1434,Teacher,108402.0,2004,5420100.0,451675.0,11
1436,Principal,108396.0,2010,5419800.0,451650.0,5
1437,Principal,108396.0,2009,5419800.0,451650.0,6
1438,Appraiser,108361.0,2011,5418050.0,451504.17,4
1447,Attorney Advisor,108315.0,2007,5415750.0,451312.5,8
1448,Counselor,108268.0,1987,5413400.0,451116.67,28
1449,Counselor,108268.0,1984,5413400.0,451116.67,31
1450,Information Technology Specialist,108200.0,2006,5410000.0,450833.33,9
1453,Attorney Advisor,108125.0,2007,5406250.0,450520.83,8
1454,Attorney Advisor,108125.0,2004,5406250.0,450520.83,11
1455,Attorney Advisor,108125.0,1997,5406250.0,450520.83,18
1456,Attorney Advisor,108125.0,2007,5406250.0,450520.83,8
1457,Director,108114.0,2002,5405700.0,450475.0,13
1458,Administrative Officer,108085.0,2004,5404250.0,450354.17,11
1461,Program Manager,108000.0,2007,5400000.0,450000.0,8
1465,Principal,107851.0,1987,5392550.0,449379.17,28
1466,Program Manager,107848.0,2004,5392400.0,449366.67,11
1468,Program Manager,107843.0,2003,5392150.0,449345.83,12
1472,Teacher,107835.0,1987,5391750.0,449312.5,28
1475,Teacher,107835.0,1977,5391750.0,449312.5,38
1476,Attorney Advisor,107810.0,2008,5390500.0,449208.33,7
1478,Information Technology Specialist,107808.0,2003,5390400.0,449200.0,12
1479,Program Manager,107808.0,1999,5390400.0,449200.0,16
1483,Contract Specialist,107794.0,1997,5389700.0,449141.67,18
1485,Civil Engineer,107794.0,2008,5389700.0,449141.67,7
1487,Program Manager,107631.0,1986,5381550.0,448462.5,29
1488,Program Manager,107608.0,1984,5380400.0,448366.67,31
1489,Project Manager,107594.0,1989,5379700.0,448308.33,26
1492,Principal,107416.0,1988,5370800.0,447566.67,27
1493,Principal,107416.0,2008,5370800.0,447566.67,7
1494,Principal,107416.0,2011,5370800.0,447566.67,4
1495,Principal,107416.0,2002,5370800.0,447566.67,13
1496,Principal,107416.0,1998,5370800.0,447566.67,17
1497,Principal,107416.0,2011,5370800.0,447566.67,4
1501,Information Technology Specialist,107262.0,2009,5363100.0,446925.0,6
1504,Deputy Director,107262.0,1981,5363100.0,446925.0,34
1513,Director,107151.0,2004,5357550.0,446462.5,11
1515,Director,107151.0,2005,5357550.0,446462.5,10
1516,Professor,107070.0,1971,5353500.0,446125.0,44
1518,Chief Of Staff,107000.0,2010,5350000.0,445833.33,5
1519,Contract Specialist,107000.0,2010,5350000.0,445833.33,5
1522,Special Assistant,106921.0,2006,5346050.0,445504.17,9
1523,Information Technology Specialist,106921.0,1980,5346050.0,445504.17,35
1524,Program Analyst,106921.0,2008,5346050.0,445504.17,7
1528,Civil Engineer,106921.0,1986,5346050.0,445504.17,29
1529,Information Technology Specialist,106921.0,2009,5346050.0,445504.17,6
1532,Program Analyst,106921.0,1989,5346050.0,445504.17,26
1535,Management Analyst,106921.0,1979,5346050.0,445504.17,36
1541,Information Technology Specialist,106798.0,2006,5339900.0,444991.67,9
1543,Information Technology Specialist,106798.0,2010,5339900.0,444991.67,5
1544,Information Technology Specialist,106798.0,1981,5339900.0,444991.67,34
1545,Information Technology Specialist,106798.0,1985,5339900.0,444991.67,30
1546,Information Technology Specialist,106798.0,2000,5339900.0,444991.67,15
1547,Information Technology Specialist,106781.0,1998,5339050.0,444920.83,17
1552,Project Manager,106540.0,2007,5327000.0,443916.67,8
1554,Principal,106477.0,2009,5323850.0,443654.17,6
1556,Director,106432.0,2009,5321600.0,443466.67,6
1557,Director,106432.0,2007,5321600.0,443466.67,8
1559,Director,106432.0,2008,5321600.0,443466.67,7
1560,Contract Specialist,106432.0,1982,5321600.0,443466.67,33
